,Standard Deviation,Mean,Peak-to-Peak,No of Peaks
388,0.3473254462158324,0.0013019594312087806,1.9728305453418078,[54 80]
389,0.29758937885193076,0.0012346075574489427,1.5035840839025507,[ 56  82 130]
390,0.3481347545665422,0.00031914154755283646,1.9611718495320996,[59 82]
391,0.3061387443453674,0.0009645117913743258,1.721972192874721,[56 82]
392,0.3206325117296094,0.0011582048509781336,1.849843758082622,[56 85]
393,0.3130605316560418,0.0010838894112813137,1.7736235289326894,[56 84]
394,0.3059943941744695,0.001034871154894416,1.7896772507000116,[55 82]
395,0.2779368300602812,0.0009710008985346014,1.6762813739006932,[55 82]
396,0.26519919081175153,0.0008954548887720071,1.4699431878114462,[55 80]
397,0.2949021872855907,0.0009341941415226091,1.6359351521157506,[56 85]
398,0.33628125973424194,0.0006878098952173765,1.9162315305801176,[59 82]
399,0.3049363159758827,0.0010161345237447365,1.6742675398102609,[58 85]
400,0.3022177887845852,0.0009229232124374376,1.7027216812003438,[55 82]
401,0.27584735128316246,0.0011292254387398227,1.5144165632869795,[58 82]
402,0.32782954638289724,0.0012982204366728987,1.9271403269122547,[59 82]
403,0.30727762522680835,0.0010165341637426069,1.7936574782722268,[55 82]
404,0.37968860836777407,0.0008869349105634669,1.7053122799998661,[43 55 80]
405,0.3247266523926951,0.0012833768461822442,1.8150834441155035,[56 82]
406,0.3044305941595846,0.0010148772895525943,1.7891628322836164,[55 81]
407,0.3344787046786277,0.0012711167667944986,1.9325652947551806,[56 81]
408,0.29498384738491706,0.000941615727883528,1.7220789771946006,[55 81]
409,0.2593797986942845,0.0006900969044221624,1.400275962796522,[55]
410,0.32823395617791284,0.0011876332555956239,1.9466241254720411,[59 82]
411,0.29479552355292826,0.0009562674042395169,1.7174972580675791,[55 82]
412,0.29970408703453244,0.001055584782361188,1.7518272008925506,[54 75]
413,0.3906850153245786,-0.0015690940872979775,1.8211330494388331,[ 30  45  58  68  81 124]
414,0.28788621200677983,0.001174259729060598,1.505166309170001,[55 75]
415,0.2933616427394892,0.001024781569499763,1.748978597594558,[55 84]
416,0.293637069970186,0.0008990547912553155,1.6203382094849743,[56 85]
417,0.32440983976150484,0.0015177653736496448,1.802850337458274,[61 82]
418,0.3347680886904817,0.001261413521689106,1.9772627330269934,[55 82]
419,0.29934148895681406,0.0014348557159637703,1.6497729162914365,[48 58 82]
420,0.32410047482497994,0.0010880791594963034,1.9112544085125616,[55 78]
421,0.27595139576986333,0.0015113805396127608,1.5209403097084757,[56 80]
422,0.2922989522220295,0.001031086435955357,1.7315606545582756,[56 84]
423,0.32534799813483906,0.0014583512163780584,1.8816087625333013,[58 81]
424,0.2964769822454046,0.0017137428326847656,1.667560054529395,[49 59 81]
425,0.2596736021226536,0.000908693386343345,1.5091367500693802,[55 81]
426,0.261811709753651,0.0009886186905705776,1.4916546386657532,[56 81]
427,0.3218756390149625,0.0005288841838482645,1.6803501312497797,[59 86]
428,0.3048435995446734,0.0010022459658453565,1.6406824801492583,[59 85]
429,0.3101247858891317,0.0012386446050938764,1.8016154727069547,[55 80]
430,0.32465826021339617,0.001291185529170535,1.8854505429759079,[56 82]
431,0.27898292513637324,0.000949325124207603,1.6775814258859811,[55 82]
432,0.2699386119963206,0.0006604502627551074,1.4555787585932929,[56 81]
433,0.32084429282162563,0.001104400645753284,1.8188380057090403,[58 86]
434,0.3164389362838303,0.0009680890009803782,1.8233103627202132,[54 75]
435,0.30335580442917454,0.0009073383110810443,1.727757894201118,[54 81]
436,0.2954500614267018,0.0009129549148330791,1.701759740260968,[54 81]
437,0.3299981357147072,0.00075327983221784,1.8072140389885099,[61 86]
438,0.3006191519141543,0.0009697665775228452,1.7301629549783637,[55 82]
439,0.3253358071931532,0.0011552546490462814,1.8158572909907496,[56 82]
440,0.2980866643989045,0.0010460887039977736,1.7537046869623267,[55 80]
441,0.30159645711704025,0.001420689736454801,1.6760107479304338,[49 59 81]
442,0.29764750608908563,0.001371033962230174,1.7546284069600477,[55 78]
443,0.27585742272581176,0.001147035848774212,1.5344930981298437,[56 78]
444,0.33174339495888927,0.0011510330691709638,1.9237928545759018,[59 82]
445,0.26550418196622194,0.0011130476899067422,1.502869062507728,[55 81]
446,0.294905010388961,0.0008879503549042084,1.6416377232672712,[56 85]
447,0.2870309966924311,0.0014911930339583357,1.5741490302550198,[56 78]
448,0.2876083896012149,0.00154656211977275,1.6754801720997188,[47 56 80]
449,0.277199450585264,0.0006827531719280513,1.3869347076477814,[55]
450,0.30254631283649636,0.0011996292461753883,1.7604165343498295,[55 78]
451,0.29597639150908944,0.0009243976422199957,1.7011191817633013,[55 82]
452,0.328977020111781,0.0007774297037219116,1.7903877976004525,[63 86]
453,0.316355825647278,0.0010757895204554012,1.834141998077854,[54 75]
454,0.3038175831856717,0.0009332035373922372,1.7233501203644344,[52 80]
455,0.3006924739729949,0.0009574425913690043,1.769021507341655,[55 82]
456,0.29432527262295044,0.00099961877981641,1.7385239415103761,[56 84]
457,0.3373892534731353,0.001337897619010917,1.9660869971644106,[58 81]
458,0.3065104757595971,0.0006882043865713471,1.654550464746543,[59 86]
459,0.29767888445788665,0.00163321586826351,1.6578439453891436,[49 59 81]
460,0.3534953314505181,0.00029515377919723314,1.9763635468633116,[61 82]
461,0.29526292743695304,0.000885871150297525,1.6015238335291542,[56 85]
462,0.33137809107681243,0.00127303646748512,1.8482640708964313,[59 82]
463,0.31059938711669816,0.0010338203064951057,1.7415635107936815,[56 84]
464,0.31297525502558066,0.0010807857750019005,1.7633754105534662,[55 84]
465,0.2846264072735804,0.0009724639388871267,1.6986596561439455,[55 82]
466,0.31006594054566433,0.0011729842010172007,1.8317839063973036,[55 80]
467,0.3391440509715991,0.0013659278056652512,1.9440344332149238,[56 80]
468,0.2774536157530045,0.0012823955744623616,1.5194660228846608,[56 78]
469,0.33032938421666225,0.0015212623087710949,1.8977460274910305,[58 81]
470,0.32519038955604096,0.0011289053596723686,1.8780253640115712,[54 75]
471,0.31248892018573876,0.0007878574054361533,1.815455573002409,[59 88]
472,0.31035070563086,0.0011527186416898747,1.8230390645478973,[55 80]
473,0.32596852501131485,0.0010208891135755173,1.901729279464,[55 78]
474,0.28624678482289795,0.0015525343266923962,1.6728896440766365,[47 56 81]
475,0.3361982771274348,0.0013805563367343392,1.951681574510415,[58 81]
476,0.34220654078114965,0.0012198777757595142,1.8351901564086153,[54 75]
477,0.2935962124564274,0.001390155677487619,1.6219047382009646,[49 59 82]
478,0.33030366088650986,0.001255740745985721,1.8716458381777645,[59 85]
479,0.2909002730253769,0.0012143206487294526,1.5770920240345294,[56 82]
480,0.33661093563518474,0.0012164596018181045,1.9307084960265544,[55 80]
481,0.29473561651465763,0.0014853270861711506,1.7379194654042918,[47 56 81]
482,0.2848650878006958,0.0009479048668640762,1.7262519770543094,[55 82]
483,0.34174043782377117,0.0014180860251378805,1.988792081544187,[56 81]
484,0.27497759556825685,0.0014074594940320239,1.5052515784435685,[56 80]
485,0.29921943713358384,0.0012545983103833408,1.7444029009284625,[55 80]
486,0.2795104137868431,0.0011802759690521488,1.5068645153859785,[47 56 81]
487,0.305238917229764,0.0006721708789982979,1.6918454297508274,[59 85]
488,0.28711241362466544,0.0009720693606553077,1.697639409707116,[55 82]
489,0.3608587079058242,0.0012151811019814258,1.8054850487322722,[56 84]
490,0.37258166640655277,0.0012769173843100437,1.7765104372205482,[56 82]
491,0.27470769317176197,0.0009281892284741777,1.5954351866673788,[52 81]
492,0.33861146408559606,0.0011086113774195834,1.8330965885043407,[56 84]
493,0.2892805011628528,0.0011824977343838135,1.6891230308019038,[55 78]
494,0.32231899926815394,0.0012513204459993594,1.8640538992025186,[55 82]
495,0.3037613561204258,0.0010869550274884628,1.561613101700941,[59 84]
496,0.3083437422221291,0.0010021997396887476,1.7248858870228827,[56 84]
497,0.3271190590328394,0.0013309279060830647,1.900478828534169,[58 81]
498,0.2504897673329578,0.000810761446734442,1.4074279991302605,[55]
499,0.2795016253611174,0.0009175431869280134,1.55197199086278,[54 75]
500,0.31850487432973595,0.001103593151210131,1.8079968808628015,[58 85]
501,0.2930153724633552,0.0013405223306811977,1.5203823503370573,[56 81]
502,0.2858796333400968,0.0012379084172156423,1.5348209640952595,[59 82]
503,0.29835002398708166,0.000959760160801886,1.719734471447836,[55 81]
504,0.2984107748295432,0.0009596161329354057,1.7479188182206067,[55 82]
505,0.3380907478254303,0.0013143750913355426,1.8668734231959134,[59 84]
506,0.30297146703490385,0.0009680489934439182,1.770162855534516,[55 82]
507,0.2857633824019301,0.0009817063501203075,1.7119430589622044,[54 82]
508,0.30725260817196226,0.0010321290934326576,1.8031174986954788,[55 82]
509,0.3387470758671938,0.0013960274777740636,1.9989107740608711,[56 80]
510,0.2839560483769678,0.0006528852474376517,1.4708486012706574,[52]
511,0.3040533808268916,0.0006688243368035443,1.671705820269268,[59 86]
512,0.29494277381510126,0.0009585384527429463,1.627379902567447,[56 85]
513,0.2876093344117857,0.0015032141889806856,1.5824465525194085,[48 56 80]
514,0.2919934759302522,0.000955781385525623,1.6837227886040658,[55 82]
515,0.29054643939652697,0.0013077498146778642,1.7012234900349048,[55 78]
516,0.3006131861004269,0.001674462343438621,1.644229231223592,[48 58 80]
517,0.31249935191898054,0.001179953339357903,1.8513965024329897,[55 80]
518,0.29717279581821254,0.0009216243867111263,1.6856944977574004,[54 80]
519,0.31505096576520425,0.0008435591549340544,1.8211546928388214,[59 88]
520,0.29493143812562767,0.0015974769447279068,1.4748890278673856,[47 86]
521,0.2888828789456695,0.0011218697747130719,1.6561193685991369,[52 63 85]
522,0.3251894254598359,0.0011818264512125014,1.816794124734298,[59 85]
523,0.2993963283773968,0.0009363914679710472,1.6761077136029248,[55 84]
524,0.3579734958574789,0.0014931457598237074,1.9522466087531078,[29 37 45 55 80]
525,0.2949982277373098,0.0009327510828490963,1.6911114182152165,[55 81]
526,0.30097825617539814,0.0015804051744169683,1.6593906189519045,[48 56 80]
527,0.30853209942026033,0.001031564223789451,1.8259959705703026,[55 81]
528,0.25680199028740874,0.0005381799457604254,1.4491064343159947,[54]
529,0.3013166135109528,0.0009573136761272585,1.668949034839173,[56 85]
530,0.29032604494088976,0.0009096248752818603,1.592665010000121,[59 85]
531,0.296866158602708,0.0009337071276350575,1.6261660198667016,[59 85]
532,0.32446500074914575,0.0013231120334353326,1.8689335126615096,[56 81]
533,0.31989105169334026,0.0015920964474919516,1.7695211856426936,[50 61 82]
534,0.30042362682328216,0.0003013047291214601,1.7156591046798364,[63 82]
535,0.28883191932733115,0.0006461570273332651,1.6529486046121349,[56 82]
536,0.3153459707005559,0.0006228351800940837,1.7682022092048681,[59 88]
537,0.2941114756587622,0.0009665653403370348,1.7026881942613068,[55 75]
538,0.27737708987238796,0.0012242608136211368,1.589968451837819,[58 82]
539,0.29856544194301915,0.0009636036966897789,1.7237096137908183,[55 82]
540,0.29532735914092884,0.0015667352818725855,1.6552775439483634,[49 59 80]
541,0.28726028483872995,0.0011931287260234322,1.6942787996935609,[55 78]
542,0.29807853872018936,0.0008920209461964959,1.580761824415258,[56 78]
543,0.28206271685549444,0.0010472881748814185,1.708269637653854,[55 82]
544,0.2988696471798567,0.0009238483198630586,1.7336559917604186,[54 81]
545,0.26337498657997716,0.0008678740129248302,1.4761413667498033,[56 82]
546,0.26755845807553985,0.0007483256564708967,1.5893994461009444,[55 80]
547,0.37174531039009284,0.00131940865924716,1.8447634588324562,[30 56 82]
548,0.26885327735413084,0.0009623237728407069,1.51129345276391,[54 75]
549,0.3354896053437266,0.0012983388759440079,1.9181957807241317,[56 82]
550,0.27886019752631547,0.0013283626748794093,1.5981784775622345,[56 82]
551,0.33190553307269116,0.0012464061198694156,1.83087913519579,[49 59 82]
552,0.26378769617645537,0.00107652365175152,1.4713895498841973,[55 75]
553,0.16961584607218963,0.0017317026394892915,1.3763955451613212,[]
554,0.29428951293472294,0.001628423593549306,1.6238281530573901,[61 82]
555,0.31042785031853604,0.0014217655437697338,1.816535027682112,[55 80]
556,0.3331738685941055,0.0012530222592579928,1.9814462233630667,[55 82]
557,0.2982639330529225,0.0015900802361844394,1.7472058801336643,[47 58 81]
558,0.32867843632637733,0.0011823701571134113,1.842756521274622,[59 85]
559,0.31323911745466637,0.0012416801828839567,1.8392147999962771,[56 80]
560,0.29562667682570043,0.0009233683620320132,1.682894430778822,[54 81]
561,0.28969719157956825,0.0008881441813708091,1.6186393355047288,[55 84]
562,0.2638258695194522,0.0009906723212031183,1.539410556098652,[55 75]
563,0.315468155989089,0.0009390403418591815,1.7631713891348868,[59 86]
564,0.3225459421415582,0.0013941430169128624,1.8929658018459286,[59 82]
565,0.2632688730202652,0.0011585708735121283,1.488507547938697,[55 75]
566,0.29419347786270655,0.0009921831839920154,1.7249685354372994,[54 82]
567,0.31465178397472016,0.0010238712019347979,1.7684749728704756,[55 82]
568,0.2606628505847483,0.0006904493303588932,1.4624303861137773,[55 81]
569,0.3082636799381539,0.0009845615212746859,1.7735670546306692,[55 81]
570,0.3460990535541054,0.0004982757565296182,1.9602096846831967,[59 82]
571,0.2960155250057552,0.0009666433017827972,1.7222909069866477,[55 82]
572,0.26976872931748735,0.0010728415596380316,1.5299241126529046,[56 82]
573,0.3026468448918475,0.0009954093374855602,1.6900366042441746,[59 85]
574,0.268002682036581,0.0013921943693981015,1.5006615848478884,[55 78]
575,0.3490445791024871,0.001399100851578113,1.9295053026779572,[56 81]
576,0.270317713841316,0.0010851031947150965,1.526373742741874,[59 84]
577,0.38794750314878823,-0.001936202881180377,1.9284484039319874,[ 58  70  82 123]
578,0.26338930550390804,0.0009539663540850572,1.5117232721737608,[55 81]
579,0.2603931674550453,0.0011732737604717327,1.546385120522269,[55 80]
580,0.27617821637467876,0.0014718374976089286,1.6077373754189306,[46 56 80]
581,0.25583806096259043,0.0007370135294292386,1.4776289089798575,[55 80]
582,0.3014787309347925,0.0016435246941844705,1.7044735429552276,[49 59 81]
583,0.3112105953090644,0.0008662714966448782,1.8190619203595237,[54 75]
584,0.27132546806211055,0.0012072563516631427,1.5449194704732476,[56 81]
585,0.3404086429155262,0.0004935839813051554,1.9682247240450654,[59 82]
586,0.26538828569287404,0.0007073454045891542,1.5099772020535775,[54 80]
587,0.3210650314276526,0.0012259828218938807,1.854821636127063,[56 82]
588,0.28780955110870393,0.0009756351763050131,1.7115539588609159,[55 84]
589,0.30965084251669694,0.0009669633802825342,1.7820876994781862,[52 80]
590,0.29464387547163656,0.0016878774663826957,1.6561729929805475,[49 59 81]
591,0.29749462327068416,0.0006243583810325294,1.6027588335655683,[59 86]
592,0.3309430418985241,0.0012485157315618477,1.8764126034759476,[59 85]
593,0.32924441171324026,0.0012546973668300968,1.9350801731794216,[55 81]
594,0.2778380177851399,0.00131319320840122,1.576508182576118,[58 82]
595,0.2995365683998424,0.0012719283633395213,1.5621209266685914,[56 82]
596,0.31627056346320065,0.001104026668044579,1.8249948511068197,[54 78]
597,0.3012474817432133,0.0015143854270391766,1.6808482719403046,[61 82]
598,0.382099049407376,0.001500788204891532,1.6870680731960066,[ 59  85 130]
599,0.30870480094096486,0.0016049104207481702,1.686820643579427,[59 81]
600,0.2989902935117765,0.0010353261303796676,1.7233900874675732,[56 85]
601,0.3563653069240337,0.0005531629620571496,1.8648462713457419,[14 59 88]
602,0.35471391682255743,0.00029642347083345445,1.9932929344210613,[59 82]
603,0.33224543203827733,0.0001278958467688821,1.8216049914672006,[59 82]
604,0.2932824415121864,0.0005848981443530377,1.6065163649525729,[59 86]
605,0.2984187873155051,0.0008980265464933615,1.6690079709208108,[55 84]
606,0.3106167855957564,0.001612836562771354,1.7590572784099843,[49 59 82]
607,0.36547600518470585,0.00035282437585709925,1.9622091435606612,[30 59 82]
608,0.2898345482999452,0.0009874152118674432,1.7160248727201444,[55 82]
609,0.32793495605462564,0.0012919067596626078,1.9529337960154007,[56 80]
610,0.3267170312253384,0.0014888233828020913,1.8822977205033171,[58 81]
611,0.2951475825854448,0.0010454651725616086,1.720598494040615,[52 81]
612,0.3068852423954561,0.0015456967033450647,1.8311256595652494,[48 59 82]
613,0.33155308301786696,0.001262182601731906,1.97319775114107,[55 80]
614,0.30394498763394806,0.0010737835815738802,1.7674816728423086,[56 85]
615,0.3063081055762055,0.0010336477942169506,1.692295618289069,[58 85]
616,0.2698087488507796,0.0006332379754757779,1.4950978792680247,[55 80]
617,0.3162970729651573,0.0011163567374219323,1.4988714032041084,[55 80]
618,0.25417736782221856,0.0008035342395642989,1.4453787608857822,[55 81]
619,0.2909967922292913,0.0009361478318296186,1.5772639236818247,[59 85]
620,0.3210346231694756,0.0014081928782491001,1.8020997480970675,[59 86]
621,0.3271053763352316,0.0013031915852705542,1.9160057189837825,[56 81]
622,0.277086483837519,0.001056946506073066,1.5597479158630891,[56 78]
623,0.31019444273848,0.0014336295424441092,1.5569336520564907,[59 82]
624,0.33558426599256214,0.001256535420494328,1.9920678819476438,[55 80]
625,0.32727984466292454,0.0008464067044782602,1.7970035244294373,[61 86]
626,0.29152070130401353,0.0008752827273857296,1.6770357827188498,[55 82]
627,0.30833283743298007,0.0010513867188292369,1.7921770882459012,[55 81]
628,0.28436476442896635,0.0012987954818507253,1.6061808341119401,[56 82]
629,0.2944349775510974,0.0009600502820659207,1.7704369303519405,[55 82]
630,0.324515850879051,0.0012307531001566456,1.9342867552127525,[55 81]
631,0.2693789669245294,0.0008918233709515255,1.595162812571099,[55 82]
632,0.3279848961734223,0.0008173914241634386,1.8111354023177473,[63 86]
633,0.31419594333021156,0.0008087672357671885,1.8089760993150943,[59 88]
634,0.3408292974036762,0.0007963928708965819,1.8653865512329486,[63 86]
635,0.297008226664861,0.0006151499253794863,1.6228838077069496,[59 86]
636,0.336577212086206,0.0012286800223301221,1.8485215664392567,[56 84]
637,0.27254314180434447,0.0017801079308649112,1.591838863354116,[55 81]
638,0.32174469460142974,0.0004504553976690214,1.8758701627902288,[59 82]
639,0.3251702807999653,0.0012127002224754416,1.8857117799284446,[56 82]
640,0.31693965934941465,0.001086899815493087,1.8657827964728302,[55 78]
641,0.31496780128145446,0.0010157371983642036,1.8275841630223382,[54 75]
642,0.25485146011333604,0.001092620606041509,1.4725936941103437,[55 81]
643,0.3125002527962444,0.0010060192015503974,1.7956405359364047,[30 53 64 85]
644,0.29359404996363164,0.0009401088789610132,1.6946984507348501,[55 81]
645,0.32047968732130655,0.0012032740097923152,1.5239044777684119,[ 56  82 130]
646,0.29748807319928594,0.001285511501645954,1.709110507422158,[55 80]
647,0.3361886552764528,0.0013007292643028652,1.9882582602331071,[55 80]
648,0.26654246854958175,0.0006402575979868566,1.5188895736102466,[54 80]
649,0.30239854708547004,0.0008269250876792726,1.7161743851978297,[54 78]
650,0.2635464493158475,0.0006765254405288898,1.4951995624146577,[55 80]
651,0.2932053046726205,0.001099596255850983,1.7294333968052147,[55 78]
652,0.30856008573721927,0.0011017039787449715,1.7519792885209662,[56 85]
653,0.2936091424068835,0.0009878479987440196,1.6276660189871577,[59 82]
654,0.2784003489282487,0.0009638056032973269,1.6582424686392836,[55 82]
655,0.30684593364034174,0.0010133817330791484,1.8090705504255111,[55 81]
656,0.32918902643705483,0.00047537726928641145,1.9026854547822853,[59 82]
657,0.3202560446984748,0.0011821247837252714,1.8969394902014016,[55 78]
658,0.3262590134822988,0.0008577873685217845,1.783694025088964,[61 86]
659,0.3009158198467944,0.0009304982742674437,1.687803779821091,[55 84]
660,0.29235337782872,0.0009157837748375734,1.673565763872812,[55 81]
661,0.2872405063366313,0.0014072509900502337,1.5747259427974902,[56 78]
662,0.273558634975191,0.001223528914333714,1.5152940782466344,[55 78]
663,0.3374575457917473,0.001528873088756758,1.9571782152849941,[59 81]
664,0.30194754313122835,0.0008217999478605797,1.679210870963972,[50 59 81]
665,0.29974510447979924,0.0009566401334175997,1.6843281627950941,[56 84]
666,0.3195443560131373,0.0012540266798554925,1.77851671727499,[59 86]
667,0.2976797632139697,0.0009011588180134868,1.6593651471132043,[55 84]
668,0.32778403484558605,0.0013723119212841843,1.923130497745692,[56 81]
669,0.2877294394412355,0.0014441869956688844,1.5937892758730081,[47 56 80]
670,0.3517443109342302,0.0005453678328749013,1.9943892072523224,[59 82]
671,0.2953180757697999,0.001179920154156977,1.7151981406939458,[55 78]
672,0.304610897500854,0.001019079359443641,1.7878893335468473,[55 82]
673,0.2663751071123238,0.0012227132937889906,1.5654782994833911,[55 81]
674,0.31619303510328334,0.001639769935585607,1.7901931030374938,[47 58 81]
675,0.32408234834275096,0.0012114265100191483,1.857032543262976,[55 81]
676,0.2717448237375035,0.0009590638544263364,1.4933663888201343,[55 75]
677,0.29694631475001193,0.0010469614088977083,1.7471291107544835,[56 85]
678,0.3261751096101174,-0.0007776395876714808,1.5421703168054255,[ 55  80 101]
679,0.26867089650876746,0.0011961466724215788,1.5125379899793399,[56 82]
680,0.33616373457814486,0.0014268993260965128,1.9903776931616017,[56 81]
681,0.2966757252105138,0.0009190877723961874,1.735683901914328,[55 82]
682,0.30504531080851266,0.0015709230399832098,1.7425579813782532,[58 86]
683,0.3060126658014307,0.0007110909315595844,1.685483705321626,[59 86]
684,0.2902931878441404,0.0010588136211975437,1.7201871797192174,[56 85]
685,0.30985456889687857,0.0009522496711726589,1.7577686287689676,[54 75]
686,0.25529357868835406,0.0005935680362976026,1.4819708545808616,[55 80]
687,0.3079547752012085,0.0010320240634936473,1.819299642439557,[55 82]
688,0.2897793382832558,0.0009651762671464469,1.7242747424091198,[55 84]
689,0.24864833993034718,0.000671760233587643,1.404981952122699,[55]
690,0.2991406493791144,0.0009191136565610829,1.7020560071270066,[54 81]
691,0.3154064178557981,0.001312833627853108,1.8769229497273305,[55 80]
692,0.3287591822763233,0.0012792362109293525,1.9404488604423773,[55 82]
693,0.276827278794884,0.0012083741551188383,1.5561151000911826,[56 82]
694,0.31655316408265083,0.0008404910073795251,1.7926415134723768,[59 86]
695,0.30606554953486986,0.0007244499667738525,1.6596407251011187,[59 86]
696,0.31116198114202,0.0013389979172952673,1.8516847180873957,[55 80]
697,0.2977750630155331,0.0015139378325721908,1.697934334907965,[46 56 80]
698,0.3489684649305118,0.0016969936591787278,1.820426467198101,[14 29 50 61 82]
699,0.3171658480714957,0.0010602989990399262,1.7856538925045122,[56 84]
700,0.3337327849444843,0.0012749233813351963,1.9952859312729414,[55 81]
701,0.2819686578440878,0.001357455643556801,1.5438861825429853,[46 55 75]
702,0.304892873088305,0.0010516679571059202,1.7737079971234788,[55 82]
703,0.34228585189130756,0.00039601217163059895,1.9397186278847447,[59 82]
704,0.29681441276335796,0.0009577206414686206,1.7049811948588123,[54 81]
705,0.34068372714898565,0.00039867268529334836,1.945220939814356,[59 82]
706,0.3250384729386905,0.0011795495587180376,1.8321520923670036,[56 82]
707,0.2622000839534064,0.0011344704971735177,1.453253989445619,[55 78]
708,0.3139421006295449,0.00143303682862748,1.8346232037692034,[56 80]
709,0.29969975432418383,0.000988485004019569,1.530080359506183,[59 85]
710,0.3283207023384492,0.0012485735043765373,1.8511592360734865,[59 85]
711,0.26383684764924153,0.0008259033382009164,1.5226770773864384,[55 80]
712,0.30836104679822024,0.001269107850175713,1.767008735119438,[55 78]
713,0.3026884100539942,0.0009815142725797346,1.6749591605747378,[59 85]
714,0.3060785971218655,0.001015762693666879,1.8078609266570713,[55 82]
715,0.2902381824901331,0.000941675413576155,1.6883623756314994,[55 82]
716,0.3304672444928557,0.0015574267675942215,1.7538169428852983,[14 29 49 59 82]
717,0.281698152671421,0.0009950174920766873,1.6887329495226084,[54 82]
718,0.3085729244508888,0.0010206105309946076,1.7156262424602602,[58 85]
719,0.2980155427788774,0.0009431024877175368,1.6754138142270723,[56 84]
720,0.2934872107491823,0.0012708826354323334,1.7194995153509012,[55 78]
721,0.28841788613564995,0.0014517726637620007,1.6804344317945263,[47 56 80]
722,0.33657897367655193,0.0013036528850218216,1.9870346509459682,[55 80]
723,0.26144875218034,0.0010331622626260572,1.5063807571832977,[55 75]
724,0.3095372187298417,0.001711764656991754,1.843667760177007,[49 59 82]
725,0.289977384529162,0.0010021183099758585,1.7187902179441177,[55 84]
726,0.3228233091128776,0.001161458668352924,1.8817930546992878,[55 81]
727,0.3290795279507726,0.0013955143929775444,1.8438002135459532,[56 80]
728,0.32740544975415714,0.0011720161543040607,1.8485200311338963,[59 85]
729,0.2870561878394165,0.0015264197362936257,1.550391001839697,[59 81]
730,0.2930771473694162,0.0010196439476887111,1.6659306615380869,[55 84]
731,0.3260935184972722,0.001317674317319639,1.8155465193877625,[59 84]
732,0.2998831383808549,0.0011852086068531325,1.7227042379388333,[55 78]
733,0.3045114945534397,0.001175829270831275,1.6538174917682462,[51 63 85]
734,0.29532274174378825,0.000655486927821258,1.6134096006523682,[59 86]
735,0.32029770325928053,0.0014955017111119378,1.8536262020461571,[56 81]
736,0.31915798647577814,0.001327853778244612,1.8669307928948826,[56 80]
737,0.304010512181789,0.0010205844563430288,1.6870452010448083,[59 85]
738,0.2600097679881882,0.0007552920646550156,1.4193506807034426,[55 80]
739,0.3351449858136416,0.0012909607399475543,1.983870741259215,[55 80]
740,0.29343950846711786,0.0009401432447258926,1.6247163055838367,[56 85]
741,0.3297085105512517,0.0011891965882925625,1.9510750021921885,[55 82]
742,0.30228734683633174,0.0010273365085989657,1.7595424123952974,[55 82]
743,0.33988081614808097,0.0013990366207055527,1.9435204135260404,[59 82]
744,0.32208799603928095,0.0012222761703264053,1.8860686495877927,[59 82]
745,0.33113387931631794,0.0013221993032260188,1.955427259520854,[55 82]
746,0.2941626571883683,0.0009391263081154701,1.7215395165212537,[55 82]
747,0.3192088293319384,0.0009138252974298745,1.79679308836901,[59 88]
748,0.2552389690889456,0.0007895408010471387,1.4553049423513496,[55 75]
749,0.3374385184739819,0.0013700557520314122,1.9629071859508302,[56 80]
750,0.30793172590779805,0.0010127817334714974,1.8136667070737273,[56 80]
751,0.3148054503958865,0.0014301114606425783,1.7215412893162974,[56 82]
752,0.30741299563047225,0.000998621347669378,1.8255439625685552,[55 82]
753,0.30186616296031027,0.0009675100051383674,1.6942009714992246,[55 84]
754,0.2906525971697356,0.0008996361666504457,1.6989487045194682,[55 82]
755,0.2991005607466229,0.0016113119009842662,1.6955372732021095,[50 61 82]
756,0.3079014296821069,0.0010739915445827763,1.6269789219124284,[56 85]
757,0.2868586266230502,0.0010006326930813278,1.661734339704179,[55 84]
758,0.3160751313770035,0.0010170931110748752,1.8195039737307575,[55 82]
759,0.3215341731904457,0.0012703610983852834,1.8795027181700534,[56 82]
760,0.3026849937458493,0.001230180249358052,1.7709166192947225,[55 78]
761,0.3192036878337732,0.0007069196627180288,1.808480321594807,[59 88]
762,0.2956788920059653,0.0008632068392236733,1.735203186511891,[54 75]
763,0.30839912526050933,0.0010212455355126018,1.704428186531669,[56 85]
764,0.31127357304362896,0.001059045594842959,1.7586763133714856,[56 84]
765,0.33291538632133383,0.0011177913642458316,1.9430831846317864,[55 81]
766,0.3128914224268094,0.0012935992075896686,1.8384653841514718,[55 78]
767,0.30816685802431437,0.0010142346926387967,1.728448357289739,[56 84]
768,0.3468288955419201,0.00041732248787891996,1.9512645119494345,[61 82]
769,0.2686258227911044,0.0007888866173086718,1.4168012137844932,[54]
770,0.30963247590131493,0.0011004797391857835,1.735387305249247,[58 85]
771,0.32418125748610627,0.0012426060670352374,1.8665515514283508,[58 81]
772,0.3100531242961206,0.0012234455051151167,1.7783475923884946,[30 49 61 82]
773,0.3266377062392179,0.001205984847662206,1.8155351485546798,[59 84]
774,0.2937670552561059,0.0009646088094766821,1.684390096298019,[54 82]
775,0.25574502755906126,0.0008768466734736705,1.4075630847533804,[55]
776,0.27262444046719575,0.000868988609901885,1.482922736278689,[55 80]
